id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
55990,thomas,delaney,thomas delaney,9/3/1991,25,71,182,left,bv borussia 09 dortmund,denmark,Denmark,Frederiksberg,MD,DM,Active,3000000,27000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/91849-1668183672.jpg?lm=1,36,45,12,26.70%,3,6.70%,0,0,0.00%,1332,1033,77.60%,10,3,12,12,100.00%,17,20,1,0,264,129,48.90%,79,187,76,40.60%,23,192,0,15,224,0,0,0,0,0.00%,1,[  7899  56441 265366  70122  25826  26508  40756   7965 364860   4488]
56009,riza,durmisi,riza durmisi,1/8/1994,22,68,168,left,real betis balompie,,Denmark,Kopenhagen,DF,LB,Active,500000,6000000,6/30/2023 0:00,JV SPORTS SL,https://img.a.transfermarkt.technology/portrait/header/135208-1625051150.jpg?lm=1,24,15,5,33.30%,2,13.30%,0,0,0.00%,879,717,81.60%,6,2,24,21,87.50%,17,13,1,0,31,4,12.90%,23,47,16,34.00%,10,86,0,20,96,0,0,0,0,0.00%,9,[ 21550    110    454  25532 135901  22107 134540   8292 215281  25457]
56025,michael,krohn-dehli,michael krohn-dehli,6/6/1983,33,68,170,right,real club deportivo de la coruna,denmark,Denmark,Hvidovre,MD,CM,Active,,3750000,,,https://img.a.transfermarkt.technology/portrait/header/18006-1447240167.jpg?lm=1,25,12,3,25.00%,1,8.30%,1,1,100.00%,720,619,86.00%,3,0,8,8,100.00%,7,12,0,0,17,4,23.50%,19,36,12,33.30%,5,46,0,4,55,0,0,0,0,0.00%,4,[258162 257800 144766 221333  15812 220971  14816  30437  79149   3685]
56026,jens stryger,larsen,jens stryger larsen,2/21/1991,25,81,180,right,udinese calcio,denmark,Denmark,Sakskøbing,DF,RB,Active,1800000,4000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/69646-1663875743.png?lm=1,33,18,6,33.30%,1,5.60%,0,0,0.00%,1210,1033,85.40%,1,1,17,17,100.00%,7,12,0,0,83,30,36.10%,49,77,35,45.50%,3,143,0,7,146,0,0,0,0,0.00%,13,[ 21280 352986  14749 258252  20516  26138  21094  20460  14781  14988]
56038,jonas,lossl,jonas lossl,2/1/1989,27,88,195,right,huddersfield town fc,denmark,Denmark,Kolding,GK,GK,Active,600000,5000000,6/30/2026 0:00,NINE Group ,https://img.a.transfermarkt.technology/portrait/header/48870-1615478974.png?lm=1,38,0,0,0.00%,0,0.00%,0,0,0.00%,833,663,79.60%,1,1,0,0,0.00%,0,1,0,0,28,21,75.00%,1,4,2,50.00%,1,78,0,0,79,1,68,171,113,66.10%,2,[ 15265 214220  37896 404213 134496  26365  26583 247206   3299  25521]
56274,yussuf,yurary poulsen,yussuf yurary poulsen,6/15/1994,22,78,193,right,rasen ballsport leipzig,denmark,Denmark,Kopenhagen,FW,CF,Active,10000000,35000000,6/30/2024 0:00,PEP Consulting,https://img.a.transfermarkt.technology/portrait/header/157635-1663686344.jpg?lm=1,33,37,16,43.20%,5,13.50%,0,0,0.00%,537,377,70.20%,4,2,18,17,94.40%,6,36,0,0,222,107,48.20%,16,173,56,32.40%,5,59,0,13,112,0,0,0,0,0.00%,10,[  3327   8384  38377 214654 293687  69513 275032  22933   8747   9206]
56394,henrik,dalsgaard,henrik dalsgaard,7/27/1989,27,79,192,right,,denmark,Denmark,Roum,DF,CB,Active,800000,2500000,6/30/2024 0:00,People In Sport,https://img.a.transfermarkt.technology/portrait/header/93315-1538465685.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,134,105,78.40%,1,0,4,4,100.00%,2,1,0,0,24,12,50.00%,9,15,5,33.30%,3,27,0,0,31,0,0,0,0,0.00%,16,[286382     45  22152 388099   4326 404285  40707   3919   8831   7891]
56424,aron,johannsson,aron johannsson,11/10/1990,26,70,184,right,sv werder bremen,,United States,"Mobile, Alabama",FW,CF,Active,400000,4000000,12/31/2024 0:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/119169-1535123791.jpg?lm=1,12,8,7,87.50%,1,12.50%,0,0,0.00%,88,72,81.80%,2,0,1,1,100.00%,2,6,0,0,22,8,36.40%,3,26,9,34.60%,3,8,0,1,13,0,0,0,0,0.00%,18,[279556  20406 449921 278383 278913   4256 354552  66654 243931  21285]
56441,lukas,lerager,lukas lerager,7/12/1993,23,80,185,right,fc girondins de bordeaux,denmark,Denmark,Gladsaxe,MD,CM,Active,3000000,6000000,12/31/2025 0:00,People In Sport,https://img.a.transfermarkt.technology/portrait/header/167105-1487767017.jpg?lm=1,37,33,13,39.40%,3,9.10%,0,0,0.00%,1497,1221,81.60%,6,1,13,12,92.30%,10,9,0,0,213,101,47.40%,87,137,59,43.10%,28,168,0,4,205,0,0,0,0,0.00%,1,[ 55990   7899  40756  26508  70122 265366   4488  25826   7965  25706]
57480,arnor ingvi,traustason,arnor ingvi traustason,4/30/1993,23,71,182,right,,iceland,Iceland,Keflavík,MD,LW,Active,1200000,2000000,12/31/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/153237-1473842748.jpg?lm=1,3,2,1,50.00%,1,50.00%,0,0,0.00%,4,2,50.00%,0,0,1,1,100.00%,0,0,0,0,5,2,40.00%,0,1,1,100.00%,0,0,0,0,1,0,0,0,0,0.00%,15,[  3708  99453   8323 454388  55224 112392 225324 368642 238832 229697]
58978,geoff,cameron,geoff cameron,7/11/1985,31,84,191,right,,,United States,"Attleboro, Massachusetts",DF,DM,Active,,5000000,,CMG Sports,https://img.a.transfermarkt.technology/portrait/header/31642-1646524546.png?lm=1,20,3,1,33.30%,0,0.00%,0,0,0.00%,480,371,77.30%,0,0,2,2,100.00%,2,13,0,0,83,48,57.80%,35,46,25,54.30%,8,103,0,0,114,0,0,0,0,0.00%,7,[ 25589 376362   3642   3531  15952  14923 370224  15012  25710 171283]
59126,rodney,wallace burns,rodney wallace burns,6/17/1988,28,75,182,left,,costa rica,Costa Rica,San José,MD,LM,Retired,,1000000,,Wasserman,https://img.a.transfermarkt.technology/portrait/header/99859-1550266444.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,4,3,75.00%,0,0,0,0,0.00%,0,0,0,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,12,[448708   6925  14764   7979 279721 487983 361779 332821 405597 448038]
61390,mathew,ryan,mathew ryan,4/8/1992,24,82,184,right,brighton & hove albion fc,australia,Australia,Plumpton,GK,GK,Active,4000000,10000000,6/30/2024 0:00,Beckster Int.,https://img.a.transfermarkt.technology/portrait/header/128969-1668505563.jpg?lm=1,41,0,0,0.00%,0,0.00%,0,0,0.00%,733,612,83.50%,0,0,0,0,0.00%,0,0,0,0,19,17,89.50%,0,4,1,25.00%,0,38,0,0,38,0,68,210,151,71.90%,2,[ 25381 140046  25421  20540   8358   3299   3963   3330  25521   7847]
61395,trent,sainsbury,trent sainsbury,1/5/1992,24,76,183,right,,australia,Australia,Perth,DF,CB,Active,650000,1250000,6/30/2023 0:00,Footballhouseplus,https://img.a.transfermarkt.technology/portrait/header/145840-1626688983.jpg?lm=1,3,2,0,0.00%,0,0.00%,0,0,0.00%,188,171,91.00%,0,0,0,0,0.00%,1,1,0,0,25,10,40.00%,5,13,9,69.20%,1,20,0,1,21,0,0,0,0,0.00%,19,[  7954 485464 485464 433100 485464 485464   4329 412914 516397 391603]
61651,aziz eraltay,behich,aziz eraltay behich,12/16/1990,26,67,170,left,,australia,Australia,Melbourne,DF,LB,Active,600000,3800000,5/31/2024 0:00,Avid Sports Group,https://img.a.transfermarkt.technology/portrait/header/136834-1669893921.jpg?lm=1,3,2,0,0.00%,0,0.00%,0,0,0.00%,162,133,82.10%,0,0,7,7,100.00%,3,9,0,0,1,0,0.00%,4,3,0,0.00%,0,11,0,2,12,1,0,0,0,0.00%,6,[ 26136  70171 472126 472126 343116 472126 472126  29843 297733 209095]
61941,fraser,forster,fraser forster,3/17/1988,28,93,201,right,southampton fc,,England,Hexham,GK,GK,Active,1500000,15000000,6/30/2024 0:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/52570-1676412801.jpg?lm=1,20,0,0,0.00%,0,0.00%,0,0,0.00%,285,208,73.00%,0,0,0,0,0.00%,0,0,0,0,3,2,66.70%,0,1,1,100.00%,0,15,0,0,16,0,25,99,69,69.70%,2,[ 26216   7974 222798  26245 408052   4319 391449   3551 239288   8391]
61961,beram,kayal,beram kayal,5/2/1988,28,74,178,right,brighton & hove albion fc,,Israel,Jadeidi,MD,CM,Active,300000,4500000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/44741-1547737465.jpg?lm=1,19,4,2,50.00%,0,0.00%,0,0,0.00%,223,185,83.00%,1,0,3,3,100.00%,3,10,0,0,21,9,42.90%,14,35,13,37.10%,10,46,0,0,61,0,0,0,0,0.00%,14,[135937   4366 221376 286226  15782 444439   8324  37762  15131 140125]
61962,sung-yeung,ki,sung-yeung ki,1/24/1989,27,75,186,right,newcastle united fc,korea republic,"Korea, South",Gwangju,MD,DM,Active,750000,10000000,,,https://img.a.transfermarkt.technology/portrait/header/81796-1628517587.jpg?lm=1,27,21,7,33.30%,2,9.50%,0,0,0.00%,869,776,89.30%,1,2,19,19,100.00%,2,10,2,22,47,15,31.90%,20,47,24,51.10%,17,99,0,8,122,0,0,0,0,0.00%,14,[ 61988  22695  70092  20911   7929   8370   8976  20655  82518 256478]
61963,joe,ledley,joe ledley,1/23/1987,29,73,183,left,,,Wales,Cardiff,MD,CM,Active,,5000000,,Avid Sports Group,https://img.a.transfermarkt.technology/portrait/header/34409-1456302444.jpg?lm=1,6,0,0,0.00%,0,0.00%,0,0,0.00%,166,151,91.00%,0,0,0,0,0.00%,0,0,0,0,11,2,18.20%,2,11,4,36.40%,1,14,0,0,15,0,0,0,0,0.00%,12,[ 20526  25467 364641  86623 221443  15813 216614   4009 449978 329026]
61967,victor,wanyama,victor wanyama,6/25/1991,25,87,184,right,tottenham hotspur fc,,Kenya,Nairobi,MD,DM,Active,3500000,30000000,12/31/2024 0:00,CCC,https://img.a.transfermarkt.technology/portrait/header/77760-1678564856.jpg?lm=1,18,12,3,25.00%,1,8.30%,0,0,0.00%,593,534,90.10%,0,0,2,2,100.00%,0,9,0,0,37,16,43.20%,27,44,20,45.50%,6,45,0,3,51,0,0,0,0,0.00%,14,[  3595   3704 361807   4365  25405 471348 228983   8925  20403  20685]
61979,kyle,bartley,kyle bartley,5/22/1991,25,94,194,right,west bromwich albion fc,,England,Stockport,DF,CB,Active,900000,4000000,6/30/2023 0:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/67421-1518793816.jpg?lm=1,5,2,0,0.00%,0,0.00%,0,0,0.00%,105,90,85.70%,1,0,0,0,0.00%,0,0,0,0,20,13,65.00%,3,5,3,60.00%,2,26,0,0,28,0,0,0,0,0.00%,19,[412914 391603   4329   7954 485464 485464 485464 485464  61395 433100]
61988,steven,davis,steven davis,1/1/1985,31,72,173,right,southampton fc,northern ireland,Northern Ireland,Ballymena,MD,CM,Active,750000,8000000,5/31/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/28973-1454586959.jpg?lm=1,27,15,5,33.30%,3,20.00%,0,0,0.00%,1152,969,84.10%,3,0,11,11,100.00%,7,15,0,6,59,20,33.90%,24,62,31,50.00%,2,101,0,11,109,0,0,0,0,0.00%,14,[ 61962  22695  70092  20911   8976  82518 256478   7929  20655   8370]
62071,darren,randolph,darren randolph,5/12/1987,29,80,185,right,,republic of ireland,Ireland,Bray,GK,GK,Active,500000,4500000,6/30/2024 0:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/51321-1667549274.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,64,50,78.10%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,2,2,100.00%,0,5,0,0,5,0,7,21,15,71.40%,2,[ 26046 285491   7848   8303   3519   8066  93084   4476 265431   3486]
62091,jamie,murphy,jamie murphy,8/28/1989,27,64,175,right,,,Scotland,Glasgow,MD,LW,Active,450000,1750000,5/31/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/51730-1596699746.jpg?lm=1,4,1,0,0.00%,0,0.00%,0,0,0.00%,41,34,82.90%,0,0,3,3,100.00%,0,2,0,0,2,0,0.00%,2,4,0,0.00%,0,5,0,3,5,0,0,0,0,0.00%,15,[237274 255935 531655  15804 265807  14730 222676   1722 270828 114813]
62224,ryan,fraser,ryan fraser,2/24/1994,22,62,163,right,afc bournemouth,,Scotland,Aberdeen,MD,LW,Active,8000000,30000000,6/30/2025 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/146795-1481812691.jpg?lm=1,26,30,13,43.30%,5,16.70%,0,0,0.00%,861,666,77.40%,8,3,38,35,92.10%,34,28,0,10,41,12,29.30%,9,65,23,35.40%,10,69,0,29,92,0,0,0,0,0.00%,3,[ 27646 394006 272878   3360 247248  21376  29641   9080  26956  26042]
62235,josh,magennis,josh magennis,8/15/1990,26,82,188,right,,northern ireland,Northern Ireland,Bangor,FW,CF,Active,350000,750000,6/30/2024 0:00,The Endgame Group,https://img.a.transfermarkt.technology/portrait/header/63223-1444400076.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,5,3,60.00%,1,0,0,0,0.00%,0,2,0,0,8,3,37.50%,0,6,3,50.00%,1,1,0,0,2,0,0,0,0,0.00%,0,[294697  99479 223546  13745  69610   8752 354470 405602   6914 403273]
62331,michael,mcgovern,michael mcgovern,7/12/1984,32,89,191,right,,northern ireland,Northern Ireland,Enniskillen,GK,GK,Active,200000,500000,6/30/2023 0:00,World in Motion,https://img.a.transfermarkt.technology/portrait/header/29391-1464948438.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,41,35,85.40%,0,0,0,0,0.00%,0,0,0,0,2,2,100.00%,0,0,0,0.00%,0,2,0,0,2,0,5,21,18,85.70%,20,[  8826   4350  26869   4348  92864 337647   3398 229110  26676   3994]
62344,jay,fulton,jay fulton,4/4/1994,22,68,178,right,swansea city afc,,England,Bolton,MD,CM,Active,1200000,3500000,6/30/2026 0:00,MMH Career Planning,https://img.a.transfermarkt.technology/portrait/header/171260-1476877372.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,7,5,71.40%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,2,1,50.00%,0,2,0,0,2,0,0,0,0,0.00%,0,[263092  86200   8297 347366 256776 402014 373636 279541 353241 447254]
62389,aaron,mooy,aaron mooy,9/15/1990,26,68,174,right,huddersfield town fc,australia,Australia,Sydney,MD,CM,Active,4000000,14000000,5/31/2024 0:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/123951-1668505974.jpg?lm=1,39,28,6,21.40%,3,10.70%,1,1,100.00%,2030,1660,81.80%,8,3,13,12,92.30%,25,25,0,30,83,38,45.80%,49,143,61,42.70%,61,166,0,33,241,0,0,0,0,0.00%,4,[ 70093   3280 286223  26065  21350  14723   3476  69968 127537 207143]
62743,jackson,irvine,jackson irvine,3/7/1993,23,80,189,right,,australia,Australia,Melbourne,MD,CM,Active,2000000,3500000,,,https://img.a.transfermarkt.technology/portrait/header/192557-1637160187.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,15,8,53.30%,1,0,1,1,100.00%,1,0,0,0,3,0,0.00%,2,3,1,33.30%,0,5,0,0,6,0,0,0,0,0.00%,18,[131321  24024   8421  37836 337775  25616 497355 132972 284476 408293]
64966,markus,suttner,markus suttner,4/16/1987,29,73,179,left,brighton & hove albion fc,,Austria,Hollabrunn,DF,LB,Active,,3000000,,,https://img.a.transfermarkt.technology/portrait/header/31514-1629733541.png?lm=1,14,2,0,0.00%,0,0.00%,0,0,0.00%,466,356,76.40%,4,0,6,6,100.00%,12,4,0,4,28,13,46.40%,28,19,7,36.80%,15,65,0,6,80,0,0,0,0,0.00%,6,[  6513 134420  25625   7915  14745 189821  70981  27958 101555  26373]
64995,guido,burgstaller,guido burgstaller,4/29/1989,27,80,187,right,fc schalke 04,austria,Austria,Villach,FW,CF,Active,900000,13000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/49239-1660058966.png?lm=1,32,48,26,54.20%,11,22.90%,0,0,0.00%,487,367,75.40%,7,3,11,10,90.90%,7,50,0,0,168,45,26.80%,11,181,50,27.60%,10,54,0,20,125,0,0,0,0,0.00%,10,[333913  25716  14945 278278  86243  15231 340386 269152 395636   3324]
65027,stefan,ilsanker,stefan ilsanker,5/18/1989,27,86,189,right,rasen ballsport leipzig,,Austria,Hallein,MD,DM,Active,700000,5500000,6/30/2024 0:00,More than Sport GmbH,https://img.a.transfermarkt.technology/portrait/header/40074-1532352062.jpg?lm=1,22,5,2,40.00%,0,0.00%,0,0,0.00%,921,787,85.50%,2,1,4,4,100.00%,4,4,0,0,72,35,48.60%,38,70,34,48.60%,26,92,0,4,118,0,0,0,0,0.00%,1,[ 15188  28230   3928   3866  25649  20620  25947 134294  25939  25798]
65055,florian,kainz,florian kainz,10/24/1992,24,71,176,right,sv werder bremen,austria,Austria,Graz,MD,LW,Active,4000000,4500000,6/30/2025 0:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/106270-1646140986.jpg?lm=1,29,29,11,37.90%,3,10.30%,0,0,0.00%,669,498,74.40%,7,2,42,40,95.20%,19,31,1,7,44,17,38.60%,13,51,15,29.40%,11,56,0,23,75,0,0,0,0,0.00%,3,[ 26042 116283  21376  70215 247248   9080 272878 394006  22383   6210]
65075,martin,hinteregger,martin hinteregger,9/7/1992,24,83,184,left,fc augsburg,,Austria,Sankt Veit an der Glan,DF,CB,Active,,18000000,,World in Motion,https://img.a.transfermarkt.technology/portrait/header/85789-1534232497.jpg?lm=1,33,29,2,6.90%,0,0.00%,0,0,0.00%,1436,1185,82.50%,3,0,7,7,100.00%,2,10,1,0,145,73,50.30%,73,86,49,57.00%,9,178,0,8,187,0,0,0,0,0.00%,11,[229427 268776   3431 290119 134503   3671  15719   4805  26021  16843]
65180,michael,gregoritsch,michael gregoritsch,4/18/1994,22,87,193,left,fc augsburg,austria,Austria,Graz,FW,CF,Active,8000000,20000000,,ROGON,https://img.a.transfermarkt.technology/portrait/header/120205-1658413549.jpg?lm=1,32,78,30,38.50%,12,15.40%,1,1,100.00%,676,504,74.60%,3,2,9,9,100.00%,3,18,5,0,237,111,46.80%,12,86,33,38.40%,6,102,0,21,123,0,0,0,0,0.00%,4,[134399 219350  97582  25809  15085  37948  86489  16094 279780   8958]
65207,robert,zulj,robert zulj,2/5/1992,24,89,189,right,tsg 1899 hoffenheim,,Austria,Wels,MD,AM,Active,1500000,2500000,6/30/2025 0:00,TrustIn Management,https://img.a.transfermarkt.technology/portrait/header/122676-1532693489.jpg?lm=1,5,5,0,0.00%,0,0.00%,0,0,0.00%,90,68,75.60%,1,0,0,0,0.00%,0,1,0,0,18,8,44.40%,0,12,4,33.30%,1,7,0,2,9,0,0,0,0,0.00%,0,[364640  14992  27412 291528 347366 275293   8297 354470 122623 122623]
65254,kevin,wimmer,kevin wimmer,11/15/1992,24,85,187,left,hannover 96,austria,Austria,Wels,DF,CB,Active,800000,12000000,6/30/2023 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/122675-1660059181.png?lm=1,18,1,0,0.00%,0,0.00%,0,0,0.00%,490,403,82.20%,0,0,0,0,0.00%,0,7,0,0,46,21,45.70%,24,29,12,41.40%,12,102,0,1,114,0,0,0,0,0.00%,12,[ 65880 400549 551398  18974   8761 382289 230626 413002   3372   8583]
65596,marcel,sabitzer,marcel sabitzer,3/17/1994,22,74,177,right,rasen ballsport leipzig,,Austria,Wels,MD,CM,Active,20000000,42000000,6/30/2023 0:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/106987-1613997164.jpg?lm=1,25,59,22,37.30%,3,5.10%,0,0,0.00%,908,662,72.90%,12,4,9,9,100.00%,26,33,2,3,36,17,47.20%,20,75,31,41.30%,9,85,0,33,105,0,0,0,0,0.00%,3,[224680 230020  25804  25950 372752  43196  15456  14696 142755  70156]
65880,andre,ramalho silva,andre ramalho silva,2/16/1992,24,78,182,right,,,Brazil,Ibiúna,DF,CB,Active,3500000,4500000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/175792-1601103310.png?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,16,13,81.20%,0,0,0,0,0.00%,0,0,0,0,2,0,0.00%,3,1,1,100.00%,1,1,0,0,2,0,0,0,0,0.00%,12,[ 65254 551398  18974 400549 413002   3372   8761 247150 247169   8583]
66654,karim,onisiwo,karim onisiwo,3/17/1992,24,76,188,right,1. fsv mainz 05,,Austria,Wien,MD,CF,Active,3500000,4500000,6/30/2024 0:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/119234-1628596950.jpg?lm=1,8,2,1,50.00%,0,0.00%,0,0,0.00%,63,42,66.70%,2,0,3,2,66.70%,0,14,0,0,14,8,57.10%,4,26,11,42.30%,6,15,0,0,23,0,0,0,0,0.00%,18,[243931    179 449921 354552 254188 366542 288423 278383 397303 101592]
68085,christian,kabasele,christian kabasele,2/24/1991,25,84,187,right,watford fc,belgium,Zaire,Lubumbashi,DF,CB,Active,1800000,9000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/81512-1454943262.jpg?lm=1,28,10,5,50.00%,2,20.00%,0,0,0.00%,858,693,80.80%,0,0,2,2,100.00%,1,2,0,1,180,97,53.90%,51,56,26,46.40%,17,180,0,0,197,1,0,0,0,0.00%,11,[  3523   7887    370 366581   7918  22732  15806   7914  20635  86366]
69353,lovre,kalinic,lovre kalinic,4/3/1990,26,96,201,right,,croatia,Jugoslawien (SFR),Split,GK,GK,Active,1500000,7000000,6/30/2025 0:00,Pharos Sport Agency,https://img.a.transfermarkt.technology/portrait/header/46405-1662876130.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,11,8,72.70%,0,0,0,0,0.00%,0,0,0,0,4,3,75.00%,0,0,0,0.00%,0,2,0,0,2,0,6,6,5,83.30%,20,[278316 222324  25519  26970   8096  77536 139295 344927  21636  21573]
69400,milan,badelj,milan badelj,2/25/1989,27,76,186,right,ss lazio,croatia,Jugoslawien (SFR),Zagreb,MD,DM,Active,800000,15000000,6/30/2023 0:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/40633-1448527591.jpg?lm=1,34,37,9,24.30%,3,8.10%,1,0,0.00%,1967,1687,85.80%,8,2,4,2,50.00%,14,39,0,0,74,29,39.20%,82,115,48,41.70%,43,250,0,12,301,0,0,0,0,0.00%,1,[ 77548 333571  25706  31528  28292   4488 246946  40756  26508   7965]
69404,mateo,kovacic,mateo kovacic,5/6/1994,22,77,178,right,chelsea fc,croatia,Austria,Linz,MD,CM,Active,40000000,45000000,6/30/2024 0:00,VPA Sports,https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1,28,13,3,23.10%,0,0.00%,1,0,0.00%,907,850,93.70%,0,2,23,23,100.00%,3,34,0,0,19,6,31.60%,32,37,17,45.90%,20,40,0,6,66,0,0,0,0,0.00%,14,[  4511  21314 327009   7986  25800  25596 207164 364644  25504 263091]
69409,sime,vrsaljko,sime vrsaljko,1/10/1992,24,76,181,right,fc internazionale milano,croatia,Croatia,Rijeka,DF,RB,Active,,25000000,,Universal Twenty Two,https://img.a.transfermarkt.technology/portrait/header/76061-1681977792.jpg?lm=1,29,8,0,0.00%,0,0.00%,0,0,0.00%,1023,771,75.40%,8,5,16,16,100.00%,38,21,0,0,110,67,60.90%,38,72,25,34.70%,11,129,0,28,144,0,0,0,0,0.00%,13,[  7920 144867 135903  20465  25743   3347 230862  21469   8643  82487]
69411,andrej,kramaric,andrej kramaric,6/19/1991,25,73,177,right,tsg 1899 hoffenheim,croatia,Jugoslawien (SFR),Zagreb,FW,CF,Active,9000000,38000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/46580-1657201316.jpg?lm=1,44,83,30,36.10%,10,12.00%,3,3,100.00%,951,758,79.70%,15,7,28,27,96.40%,33,28,5,11,46,9,19.60%,8,52,17,32.70%,0,45,0,35,58,0,0,0,0,0.00%,4,[209400  11066  25622    118    118  20820 105541  25776  25860    118]
69513,ante,budimir,ante budimir,7/21/1991,25,75,190,left,fc crotone,,Jugoslawien (SFR),Zenica,FW,CF,Active,6000000,15000000,6/30/2025 0:00,MG MEDIATOR TRANSFER,https://img.a.transfermarkt.technology/portrait/header/46413-1665055952.jpg?lm=1,21,32,16,50.00%,6,18.80%,0,0,0.00%,298,221,74.20%,5,0,7,6,85.70%,0,19,0,0,242,100,41.30%,20,133,58,43.60%,10,50,0,10,84,0,0,0,0,0.00%,10,[ 38377   8384   3327   8747  22933 214654 293687   9123   3577   3874]
69525,mateo,pavlovic,mateo pavlovic,6/9/1990,26,81,194,right,angers sco,,Jugoslawien (SFR),Mostar,DF,CB,Active,600000,1750000,6/30/2023 0:00,Milan Calasan,https://img.a.transfermarkt.technology/portrait/header/69436-1656082381.png?lm=1,24,15,6,40.00%,2,13.30%,0,0,0.00%,841,739,87.90%,0,0,2,2,100.00%,0,1,0,0,118,77,65.30%,19,39,21,53.80%,10,122,0,3,133,0,0,0,0,0.00%,11,[  3828  20429  15449  22732   7918 286915 292654  26332 297957 337682]
69610,duje,cop,duje cop,2/1/1990,26,82,187,right,,,Jugoslawien (SFR),Vinkovci,FW,CF,Active,200000,5000000,6/14/2023 0:00,Pharos Sport Agency,https://img.a.transfermarkt.technology/portrait/header/46415-1616873828.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,16,9,56.20%,0,0,0,0,0.00%,0,0,0,0,10,4,40.00%,1,3,1,33.30%,0,1,0,0,2,0,0,0,0,0.00%,0,[  8752   6914 399599  99479  13745  62235 267134  79320 294697 363648]
69616,ante,rebic,ante rebic,9/21/1993,23,78,185,right,eintracht frankfurt,croatia,Croatia,Split,FW,LW,Active,10000000,40000000,6/30/2025 0:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/187587-1596115623.jpg?lm=1,31,52,27,51.90%,7,13.50%,0,0,0.00%,575,343,59.70%,12,2,26,24,92.30%,17,96,1,0,142,41,28.90%,24,183,56,30.60%,16,65,0,30,125,0,0,0,0,0.00%,3,[ 25747 237034  14703  14911   8422 208696 288091   3563 105334 447804]
69658,petar,brlek,petar brlek,1/29/1994,22,74,180,right,,,Croatia,Varaždin,MD,CM,Active,400000,1500000,6/30/2024 0:00,Piccioli&Lombardi,https://img.a.transfermarkt.technology/portrait/header/160471-1663607498.jpg?lm=1,5,3,1,33.30%,0,0.00%,0,0,0.00%,103,86,83.50%,1,0,1,1,100.00%,0,8,0,0,5,2,40.00%,6,7,4,57.10%,0,6,0,2,6,0,0,0,0,0.00%,14,[249926 444439 220341 135937   4366  15131  61961  77521  15782 221376]
